4378,Aravind_Joshi,Indian_Institute_of_Science,"['0.6597759921955553  negalmaMater(A,B):-knownFor(A,B).\n', '-0.4682200967189177  negalmaMater(A,B):-employer(A,B).\n', '0.36077762752233233  negalmaMater(A,B):-occupation(A,B).\n', '-0.1201802729321677  negalmaMater(A,B):-award(A,B).\n']"
2774,Teresa_Torres,Claude_Bernard_University,[]
2967,Htin_Kyaw,Yangon_Institute_of_Economics,[]
4063,Alberto_Gonzales,Rice_University,"['0.6597759921955553  negalmaMater(A,B):-knownFor(A,B).\n', '-0.4682200967189177  negalmaMater(A,B):-employer(A,B).\n', '-0.1201802729321677  negalmaMater(A,B):-award(A,B).\n']"
4383,Mildred_Dresselhaus,Cambridge_University,[]
4560,Lauren_Lake,University_of_Michigan,"['0.6597759921955553  negalmaMater(A,B):-knownFor(A,B).\n', '-0.4682200967189177  negalmaMater(A,B):-employer(A,B).\n', '0.36077762752233233  negalmaMater(A,B):-occupation(A,B).\n', '-0.1201802729321677  negalmaMater(A,B):-award(A,B).\n']"
182,Abdul_Ilah_Khatib,Johns_Hopkins_University,[]
4499,Vincent_A._Calarco,Polytechnic_Institute_of_New_York_University,"['0.6597759921955553  negalmaMater(A,B):-knownFor(A,B).\n', '-0.4682200967189177  negalmaMater(A,B):-employer(A,B).\n', '0.36077762752233233  negalmaMater(A,B):-occupation(A,B).\n', '-0.1201802729321677  negalmaMater(A,B):-award(A,B).\n']"
3248,Andrea_Smith_(academic),Union_Theological_Seminary_in_the_City_of_New_York,[]
2024,Leslie_Hilton_Brown,St_Andrews_University,"['0.6597759921955553  negalmaMater(A,B):-knownFor(A,B).\n', '-0.4682200967189177  negalmaMater(A,B):-employer(A,B).\n', '0.36077762752233233  negalmaMater(A,B):-occupation(A,B).\n', '-0.1201802729321677  negalmaMater(A,B):-award(A,B).\n']"
4021,David_S._Cohen_(attorney),Yale_Law_School,"['0.6597759921955553  negalmaMater(A,B):-knownFor(A,B).\n', '-0.4682200967189177  negalmaMater(A,B):-employer(A,B).\n', '0.36077762752233233  negalmaMater(A,B):-occupation(A,B).\n', '-0.1201802729321677  negalmaMater(A,B):-award(A,B).\n']"
1286,Ivan_Matveyevich_Vinogradov,St._Petersburg_State_University,"['0.6597759921955553  negalmaMater(A,B):-knownFor(A,B).\n', '-0.4682200967189177  negalmaMater(A,B):-employer(A,B).\n', '0.36077762752233233  negalmaMater(A,B):-occupation(A,B).\n', '-0.1201802729321677  negalmaMater(A,B):-award(A,B).\n']"
2690,Kurt_Schrader,Cornell_University,"['0.36077762752233233  negalmaMater(A,B):-occupation(A,B).\n']"
